material_id,material_name,formula,material_family,material_subfamily,family,source_dataset,source_type,source_trust_score,used_for_ml_training,model_registry_eligible,application_subsystem,recommendation_basis,engineer_reviewed,formation_energy_per_atom,notes
matbench_mp_e_form_00000,matbench_mp_e_form_0,matbench_mp_e_form_0,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.9953836506249996,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00183,matbench_mp_e_form_183,matbench_mp_e_form_183,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.1516806925,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00184,matbench_mp_e_form_184,matbench_mp_e_form_184,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.58183590875,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00185,matbench_mp_e_form_185,matbench_mp_e_form_185,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.6518190299999995,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00186,matbench_mp_e_form_186,matbench_mp_e_form_186,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.7737603825000003,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00187,matbench_mp_e_form_187,matbench_mp_e_form_187,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.8079757600000002,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00188,matbench_mp_e_form_188,matbench_mp_e_form_188,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.3385856375000005,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00189,matbench_mp_e_form_189,matbench_mp_e_form_189,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.5509351674999996,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00190,matbench_mp_e_form_190,matbench_mp_e_form_190,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.5848008475,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00191,matbench_mp_e_form_191,matbench_mp_e_form_191,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.70054023,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00192,matbench_mp_e_form_192,matbench_mp_e_form_192,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.142933866666666,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00193,matbench_mp_e_form_193,matbench_mp_e_form_193,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.3045014683333336,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00194,matbench_mp_e_form_194,matbench_mp_e_form_194,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.7688957800000007,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00195,matbench_mp_e_form_195,matbench_mp_e_form_195,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.7204485162500003,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00196,matbench_mp_e_form_196,matbench_mp_e_form_196,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.5866947300000003,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00197,matbench_mp_e_form_197,matbench_mp_e_form_197,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.4318984575,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00198,matbench_mp_e_form_198,matbench_mp_e_form_198,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.9009449912500003,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00199,matbench_mp_e_form_199,matbench_mp_e_form_199,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.8612472725,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00200,matbench_mp_e_form_200,matbench_mp_e_form_200,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.1655885274999997,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00201,matbench_mp_e_form_201,matbench_mp_e_form_201,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.057248429166667,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00202,matbench_mp_e_form_202,matbench_mp_e_form_202,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.04156147,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00203,matbench_mp_e_form_203,matbench_mp_e_form_203,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.1575735074999995,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00204,matbench_mp_e_form_204,matbench_mp_e_form_204,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.6235773174999997,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00205,matbench_mp_e_form_205,matbench_mp_e_form_205,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.188793884999999,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00206,matbench_mp_e_form_206,matbench_mp_e_form_206,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.41526448,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00207,matbench_mp_e_form_207,matbench_mp_e_form_207,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.1585995875,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00208,matbench_mp_e_form_208,matbench_mp_e_form_208,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.1111719300000003,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00209,matbench_mp_e_form_209,matbench_mp_e_form_209,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.2839750249999997,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00210,matbench_mp_e_form_210,matbench_mp_e_form_210,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.3966126725,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00211,matbench_mp_e_form_211,matbench_mp_e_form_211,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.140529115,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00212,matbench_mp_e_form_212,matbench_mp_e_form_212,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.9313409175,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00213,matbench_mp_e_form_213,matbench_mp_e_form_213,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.8499286662499999,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00214,matbench_mp_e_form_214,matbench_mp_e_form_214,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.3017234650000002,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00215,matbench_mp_e_form_215,matbench_mp_e_form_215,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.80608420625,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00216,matbench_mp_e_form_216,matbench_mp_e_form_216,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.8218408275,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00217,matbench_mp_e_form_217,matbench_mp_e_form_217,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.7690988975000006,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00218,matbench_mp_e_form_218,matbench_mp_e_form_218,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.31503530125,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00219,matbench_mp_e_form_219,matbench_mp_e_form_219,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.0665786425000006,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00220,matbench_mp_e_form_220,matbench_mp_e_form_220,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.7947046675,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00221,matbench_mp_e_form_221,matbench_mp_e_form_221,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.05770194625,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00222,matbench_mp_e_form_222,matbench_mp_e_form_222,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.3797385574999996,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00223,matbench_mp_e_form_223,matbench_mp_e_form_223,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.2410428499999995,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00224,matbench_mp_e_form_224,matbench_mp_e_form_224,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.053109690416667,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00225,matbench_mp_e_form_225,matbench_mp_e_form_225,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.9109405274999998,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00226,matbench_mp_e_form_226,matbench_mp_e_form_226,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.5979577375000003,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00227,matbench_mp_e_form_227,matbench_mp_e_form_227,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.109772995,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00228,matbench_mp_e_form_228,matbench_mp_e_form_228,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.4036810699999993,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00229,matbench_mp_e_form_229,matbench_mp_e_form_229,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.9167531262500002,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00230,matbench_mp_e_form_230,matbench_mp_e_form_230,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.648204562500001,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00231,matbench_mp_e_form_231,matbench_mp_e_form_231,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.8214307216666663,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00232,matbench_mp_e_form_232,matbench_mp_e_form_232,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.3598680112499997,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00233,matbench_mp_e_form_233,matbench_mp_e_form_233,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.0607412375000003,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00234,matbench_mp_e_form_234,matbench_mp_e_form_234,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.5848106724999997,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00235,matbench_mp_e_form_235,matbench_mp_e_form_235,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.8736728491666663,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00236,matbench_mp_e_form_236,matbench_mp_e_form_236,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.4543902949999996,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00237,matbench_mp_e_form_237,matbench_mp_e_form_237,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.84167119,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00238,matbench_mp_e_form_238,matbench_mp_e_form_238,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.8232158899999997,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00239,matbench_mp_e_form_239,matbench_mp_e_form_239,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.6097625787500003,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00240,matbench_mp_e_form_240,matbench_mp_e_form_240,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.218476665,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00241,matbench_mp_e_form_241,matbench_mp_e_form_241,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.4656556120833333,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00242,matbench_mp_e_form_242,matbench_mp_e_form_242,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.0477721575,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00243,matbench_mp_e_form_243,matbench_mp_e_form_243,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.1153434375000004,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00244,matbench_mp_e_form_244,matbench_mp_e_form_244,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.8944669025,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00245,matbench_mp_e_form_245,matbench_mp_e_form_245,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.359800383214286,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00246,matbench_mp_e_form_246,matbench_mp_e_form_246,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.1561774825,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00247,matbench_mp_e_form_247,matbench_mp_e_form_247,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.11383115,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00248,matbench_mp_e_form_248,matbench_mp_e_form_248,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.8108390600000006,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00249,matbench_mp_e_form_249,matbench_mp_e_form_249,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.0487559837500005,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00250,matbench_mp_e_form_250,matbench_mp_e_form_250,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.9799437350000002,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00251,matbench_mp_e_form_251,matbench_mp_e_form_251,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.6588889787500003,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00252,matbench_mp_e_form_252,matbench_mp_e_form_252,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.7614758849999999,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00253,matbench_mp_e_form_253,matbench_mp_e_form_253,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.7289601050000005,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00254,matbench_mp_e_form_254,matbench_mp_e_form_254,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.52661660375,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00255,matbench_mp_e_form_255,matbench_mp_e_form_255,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.8337986700000002,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00256,matbench_mp_e_form_256,matbench_mp_e_form_256,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.3266471462500005,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00257,matbench_mp_e_form_257,matbench_mp_e_form_257,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.25448274875,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00258,matbench_mp_e_form_258,matbench_mp_e_form_258,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.7184079775,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00259,matbench_mp_e_form_259,matbench_mp_e_form_259,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.3495990099999986,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00260,matbench_mp_e_form_260,matbench_mp_e_form_260,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.3829906624999997,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00261,matbench_mp_e_form_261,matbench_mp_e_form_261,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.18806397,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00262,matbench_mp_e_form_262,matbench_mp_e_form_262,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.6203286774999994,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00263,matbench_mp_e_form_263,matbench_mp_e_form_263,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.486582060416666,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00264,matbench_mp_e_form_264,matbench_mp_e_form_264,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.6439922987499997,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00265,matbench_mp_e_form_265,matbench_mp_e_form_265,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.069405716250001,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00266,matbench_mp_e_form_266,matbench_mp_e_form_266,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.5786943525000003,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00267,matbench_mp_e_form_267,matbench_mp_e_form_267,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.1710776337500004,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00268,matbench_mp_e_form_268,matbench_mp_e_form_268,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.9961261208333339,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00269,matbench_mp_e_form_269,matbench_mp_e_form_269,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.46506237,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00270,matbench_mp_e_form_270,matbench_mp_e_form_270,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.8496021050000002,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00271,matbench_mp_e_form_271,matbench_mp_e_form_271,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.8501981224999993,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00272,matbench_mp_e_form_272,matbench_mp_e_form_272,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.9977603629166674,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00273,matbench_mp_e_form_273,matbench_mp_e_form_273,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,1.6153749362500003,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
matbench_mp_e_form_00274,matbench_mp_e_form_274,matbench_mp_e_form_274,Matbench material,matbench_mp_e_form,Matbench material,matbench_mp_e_form,computed_database,85,False,True,Battery Enclosure / Underbody,computed-reference based screening,False,2.3010575483333335,Matbench reference row from matbench_mp_e_form; benchmark/reference screening.
