material_id,material_name,formula,material_family,material_subfamily,family,source_dataset,source_type,source_trust_score,used_for_ml_training,model_registry_eligible,application_subsystem,recommendation_basis,engineer_reviewed,shear_modulus_gpa,notes
matbench_log_gvrh_00000,matbench_log_gvrh_0,matbench_log_gvrh_0,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,28.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00190,matbench_log_gvrh_190,matbench_log_gvrh_190,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,72.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00191,matbench_log_gvrh_191,matbench_log_gvrh_191,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,27.000000000000004,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00192,matbench_log_gvrh_192,matbench_log_gvrh_192,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,38.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00193,matbench_log_gvrh_193,matbench_log_gvrh_193,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,23.999999999999993,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00194,matbench_log_gvrh_194,matbench_log_gvrh_194,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,29.999999999999996,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00195,matbench_log_gvrh_195,matbench_log_gvrh_195,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,178.00000000000003,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00196,matbench_log_gvrh_196,matbench_log_gvrh_196,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,17.999999999999996,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00197,matbench_log_gvrh_197,matbench_log_gvrh_197,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,38.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00198,matbench_log_gvrh_198,matbench_log_gvrh_198,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,30.999999999999996,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00199,matbench_log_gvrh_199,matbench_log_gvrh_199,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,63.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00200,matbench_log_gvrh_200,matbench_log_gvrh_200,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,16.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00201,matbench_log_gvrh_201,matbench_log_gvrh_201,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,63.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00202,matbench_log_gvrh_202,matbench_log_gvrh_202,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,17.999999999999996,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00203,matbench_log_gvrh_203,matbench_log_gvrh_203,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,20.000000000000004,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00204,matbench_log_gvrh_204,matbench_log_gvrh_204,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,29.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00205,matbench_log_gvrh_205,matbench_log_gvrh_205,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,47.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00206,matbench_log_gvrh_206,matbench_log_gvrh_206,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,12.000000000000002,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00207,matbench_log_gvrh_207,matbench_log_gvrh_207,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,83.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00208,matbench_log_gvrh_208,matbench_log_gvrh_208,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,21.999999999999996,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00209,matbench_log_gvrh_209,matbench_log_gvrh_209,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,17.999999999999996,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00210,matbench_log_gvrh_210,matbench_log_gvrh_210,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,38.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00211,matbench_log_gvrh_211,matbench_log_gvrh_211,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,7.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00212,matbench_log_gvrh_212,matbench_log_gvrh_212,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,37.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00213,matbench_log_gvrh_213,matbench_log_gvrh_213,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,5.000000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00214,matbench_log_gvrh_214,matbench_log_gvrh_214,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,21.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00215,matbench_log_gvrh_215,matbench_log_gvrh_215,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,20.000000000000004,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00216,matbench_log_gvrh_216,matbench_log_gvrh_216,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,107.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00217,matbench_log_gvrh_217,matbench_log_gvrh_217,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,91.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00218,matbench_log_gvrh_218,matbench_log_gvrh_218,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,11.000000000000002,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00219,matbench_log_gvrh_219,matbench_log_gvrh_219,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,54.000000000000014,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00220,matbench_log_gvrh_220,matbench_log_gvrh_220,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,50.999999999999986,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00221,matbench_log_gvrh_221,matbench_log_gvrh_221,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,83.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00222,matbench_log_gvrh_222,matbench_log_gvrh_222,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,86.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00223,matbench_log_gvrh_223,matbench_log_gvrh_223,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,67.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00224,matbench_log_gvrh_224,matbench_log_gvrh_224,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,21.999999999999996,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00225,matbench_log_gvrh_225,matbench_log_gvrh_225,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,23.999999999999993,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00226,matbench_log_gvrh_226,matbench_log_gvrh_226,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,21.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00227,matbench_log_gvrh_227,matbench_log_gvrh_227,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,3.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00228,matbench_log_gvrh_228,matbench_log_gvrh_228,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,42.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00229,matbench_log_gvrh_229,matbench_log_gvrh_229,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,21.999999999999996,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00230,matbench_log_gvrh_230,matbench_log_gvrh_230,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,58.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00231,matbench_log_gvrh_231,matbench_log_gvrh_231,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,54.000000000000014,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00232,matbench_log_gvrh_232,matbench_log_gvrh_232,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,21.999999999999996,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00233,matbench_log_gvrh_233,matbench_log_gvrh_233,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,39.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00234,matbench_log_gvrh_234,matbench_log_gvrh_234,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,23.999999999999993,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00235,matbench_log_gvrh_235,matbench_log_gvrh_235,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,38.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00236,matbench_log_gvrh_236,matbench_log_gvrh_236,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,49.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00237,matbench_log_gvrh_237,matbench_log_gvrh_237,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,35.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00238,matbench_log_gvrh_238,matbench_log_gvrh_238,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,42.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00239,matbench_log_gvrh_239,matbench_log_gvrh_239,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,48.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00240,matbench_log_gvrh_240,matbench_log_gvrh_240,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,23.999999999999993,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00241,matbench_log_gvrh_241,matbench_log_gvrh_241,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,49.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00242,matbench_log_gvrh_242,matbench_log_gvrh_242,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,11.000000000000002,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00243,matbench_log_gvrh_243,matbench_log_gvrh_243,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,28.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00244,matbench_log_gvrh_244,matbench_log_gvrh_244,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,25.000000000000007,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00245,matbench_log_gvrh_245,matbench_log_gvrh_245,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,16.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00246,matbench_log_gvrh_246,matbench_log_gvrh_246,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,25.000000000000007,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00247,matbench_log_gvrh_247,matbench_log_gvrh_247,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,30.999999999999996,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00248,matbench_log_gvrh_248,matbench_log_gvrh_248,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,30.999999999999996,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00249,matbench_log_gvrh_249,matbench_log_gvrh_249,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,78.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00250,matbench_log_gvrh_250,matbench_log_gvrh_250,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,50.999999999999986,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00251,matbench_log_gvrh_251,matbench_log_gvrh_251,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,49.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00252,matbench_log_gvrh_252,matbench_log_gvrh_252,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,44.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00253,matbench_log_gvrh_253,matbench_log_gvrh_253,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,63.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00254,matbench_log_gvrh_254,matbench_log_gvrh_254,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,37.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00255,matbench_log_gvrh_255,matbench_log_gvrh_255,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,48.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00256,matbench_log_gvrh_256,matbench_log_gvrh_256,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,9.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00257,matbench_log_gvrh_257,matbench_log_gvrh_257,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,117.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00258,matbench_log_gvrh_258,matbench_log_gvrh_258,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,11.000000000000002,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00259,matbench_log_gvrh_259,matbench_log_gvrh_259,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,52.999999999999986,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00260,matbench_log_gvrh_260,matbench_log_gvrh_260,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,36.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00261,matbench_log_gvrh_261,matbench_log_gvrh_261,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,9.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00262,matbench_log_gvrh_262,matbench_log_gvrh_262,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,67.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00263,matbench_log_gvrh_263,matbench_log_gvrh_263,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,34.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00264,matbench_log_gvrh_264,matbench_log_gvrh_264,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,123.00000000000003,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00265,matbench_log_gvrh_265,matbench_log_gvrh_265,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,68.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00266,matbench_log_gvrh_266,matbench_log_gvrh_266,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,82.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00267,matbench_log_gvrh_267,matbench_log_gvrh_267,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,12.999999999999998,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00268,matbench_log_gvrh_268,matbench_log_gvrh_268,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,13.999999999999998,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00269,matbench_log_gvrh_269,matbench_log_gvrh_269,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,61.000000000000014,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00270,matbench_log_gvrh_270,matbench_log_gvrh_270,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,25.000000000000007,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00271,matbench_log_gvrh_271,matbench_log_gvrh_271,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,37.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00272,matbench_log_gvrh_272,matbench_log_gvrh_272,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,16.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00273,matbench_log_gvrh_273,matbench_log_gvrh_273,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,45.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00274,matbench_log_gvrh_274,matbench_log_gvrh_274,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,49.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00275,matbench_log_gvrh_275,matbench_log_gvrh_275,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,57.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00276,matbench_log_gvrh_276,matbench_log_gvrh_276,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,10.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00277,matbench_log_gvrh_277,matbench_log_gvrh_277,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,37.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00278,matbench_log_gvrh_278,matbench_log_gvrh_278,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,74.00000000000001,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00279,matbench_log_gvrh_279,matbench_log_gvrh_279,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,9.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00280,matbench_log_gvrh_280,matbench_log_gvrh_280,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,17.999999999999996,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00281,matbench_log_gvrh_281,matbench_log_gvrh_281,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,44.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00282,matbench_log_gvrh_282,matbench_log_gvrh_282,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,96.99999999999999,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00283,matbench_log_gvrh_283,matbench_log_gvrh_283,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,21.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
matbench_log_gvrh_00284,matbench_log_gvrh_284,matbench_log_gvrh_284,Matbench material,matbench_log_gvrh,Matbench material,matbench_log_gvrh,public_benchmark,85,False,True,General Material Reuse,benchmark/reference screening,False,21.0,Matbench reference row from matbench_log_gvrh; benchmark/reference screening.
